time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0206442697366,0.329131883553,11.883109179,0.11524151781,0.0032314783259,0.0,0.0256882820221,0.833989802024,2.68116173557,0.0888294904403,0.00319446077452,0.0,448.23572366629884,446.69142957069727,446.1131160220826,446.8351163322363
1.3800000000000008,0.0221119987483,0.381770930871,12.0486817669,0.120045347478,0.00339296383737,0.0,0.0232177624744,0.921158363435,2.837446633,0.0499521970853,0.00166580782145,0.0,463.6131933851537,463.493015619884,464.06651156783914,461.00920280080794
1.4400000000000008,0.0234354074442,0.43948230466,12.2215363051,0.122724676303,0.00346105398439,0.0,0.0208882608366,1.00279582037,2.92408722807,0.0311059280413,5.1074956437e-05,0.0,442.38475430766516,442.2517485731367,443.30260734039473,441.7523681055666
1.5000000000000009,0.0246109312028,0.502357337687,12.4013450812,0.125030216571,0.00411833891873,0.0,0.0182547047952,1.0931995943,3.06909375836,0.0500663347711,0.026799883651,0.0,460.533013651612,462.6438702816487,459.99364688941137,461.4933168094693
1.560000000000001,0.0256045715771,0.570801949477,12.5905931908,0.127942279653,0.00599326252355,0.0,0.0146705151392,1.1885365355,3.23862249133,0.0452807027653,0.0389206888244,0.0,468.5847510160839,469.5263412595967,470.162143901846,469.79252037401426
1.620000000000001,0.0263526886565,0.644711060356,12.7875479033,0.130996409842,0.00881935051814,0.0,0.0100043735071,1.27533265451,3.32620231747,0.0602693821413,0.0598190934967,0.0,445.37393630319366,447.08124869864724,444.10586668290756,445.33523369590165
1.680000000000001,0.0267544979648,0.723947608695,12.9901913041,0.134928284895,0.012530579726,0.0,0.00301577104486,1.36620467394,3.42817238419,0.0743890445883,0.0656392189481,0.0,450.40171075581253,450.87487305133027,450.23727155442714,451.3812863091688
1.740000000000001,0.0266503437314,0.808796480183,13.1995273063,0.139486756946,0.0164067160221,0.0,-0.00689630936469,1.46248300454,3.54919619724,0.0789689413822,0.0624443411891,0.0,457.21174674664223,456.960059523037,457.7488386981729,458.1175242889376
1.8000000000000012,0.0259346495193,0.898976536074,13.412298057,0.143906677925,0.0201859637605,0.0,-0.0172875802245,1.5438865158,3.54307259264,0.0600974069418,0.0640516690414,0.0,417.2584652884754,417.4019285829695,418.7161172283624,417.0755104658695
1.8600000000000012,0.0244525870966,0.994633129697,13.6282879072,0.147903894089,0.0239249947067,0.0,-0.0325036974185,1.64497228006,3.65610099264,0.0772178122171,0.058602429854,0.0,455.7042145371286,455.27108782433845,456.4160651274751,457.78357923570354
1.9200000000000013,0.0219348506877,1.09670282005,13.8528235766,0.15229760161,0.0276110025511,0.0,-0.0518148973053,1.75773143047,3.82768882925,0.0637412096514,0.0665648210898,0.0,474.50089391819944,475.1142151490466,475.8914723530007,474.8624775907622
1.9800000000000013,0.0182212634439,1.20536220974,14.0859084187,0.15663644372,0.0314078439842,0.0,-0.072368376882,1.8645686333,3.94126021886,0.0855047764403,0.0557391697385,0.0,459.569715338247,458.7135240603408,458.0382134578944,459.7696090752234
2.0400000000000014,0.0130693280139,1.32114155358,14.3296999705,0.161578748933,0.0345660881655,0.0,-0.0997366329928,1.99517065819,4.18403220547,0.07523032459,0.0455755125827,0.0,498.96261820801215,498.2214835577148,498.5329544760225,497.78628830027725
2.1000000000000014,0.00639773733487,1.44395086874,14.5824272849,0.165740275474,0.0371962981052,0.0,-0.12289828032,2.09880147375,4.2398388695,0.0537935596563,0.0401117836715,0.0,444.01922782948003,443.57179692890105,445.7839636652052,444.0321669942824
2.1600000000000015,-0.00183058568678,1.57355913352,14.8415480627,0.168463682364,0.0394614945386,0.0,-0.15161345387,2.2216482143,4.3967476311,0.017784197093,0.0325625174667,0.0,477.48232631049837,476.90656523416874,476.7458739011909,473.9871716468096
2.2200000000000015,-0.0116583141621,1.70985089521,15.1057931469,0.169483974969,0.0413931522995,0.0,-0.176147724213,2.32142611047,4.4112719961,0.0153989172335,0.031447640261,0.0,432.5585243944706,432.46502934876696,434.3608715753956,434.1606896844999
